Cycle,Duty cycle,Current density
1.54375,0.66,-19.91472
1.54625,0.66,-19.98134
1.55,0.66,-20.04018
1.5525,0.66,-20.09122
1.55625,0.66,-20.13442
1.55875,0.66,-20.16978
1.5625,0.66,-20.19726
1.565,0.66,-20.21686
1.56875,0.66,-20.22856
1.57125,0.66,-20.23235
1.575,0.66,-20.22822
1.5775,0.66,-20.21619
1.58125,0.66,-20.19624
1.58375,0.66,-20.16839
1.5875,0.66,-20.13265
1.59,0.66,-20.08903
1.59375,0.66,-20.03755
1.59625,0.66,-19.97823
1.6,0.66,-19.9111
1.6025,0.66,-19.83617
1.60625,0.66,-19.75349
1.60875,0.66,-19.66309
1.6125,0.66,-19.565
1.615,0.66,-19.45927
1.61875,0.66,-19.34594
1.62125,0.66,-19.22506
1.625,0.66,-19.09668
1.6275,0.66,-18.96086
1.63125,0.66,-18.81764
1.63375,0.66,-18.66709
1.6375,0.66,-18.50927
1.64,0.66,-18.34425
1.64375,0.66,-18.1721
1.64625,0.66,-17.99288
1.65,0.66,-17.80667
1.6525,0.66,-17.61355
1.65625,0.66,-17.41359
1.65875,0.66,-17.20688
1.6625,0.66,-16.99351
1.665,0.66,-16.77355
1.66875,0.66,-16.54711
1.67125,0.66,-16.31427
1.675,0.66,-16.07512
1.6775,0.66,-15.82977
1.68125,0.66,-15.57831
1.68375,0.66,-15.32085
1.6875,0.66,-15.05749
1.69,0.66,-14.78834
1.69375,0.66,-14.51351
1.69625,0.66,-14.23311
1.7,0.66,-13.94726
1.7025,0.66,-13.65606
1.70625,0.66,-13.35965
1.70875,0.66,-13.05814
1.7125,0.66,-12.75165
1.715,0.66,-12.44031
1.71875,0.66,-12.12424
1.72125,0.66,-11.80357
1.725,0.66,-11.47843
1.7275,0.66,-11.14896
1.73125,0.66,-10.81527
1.73375,0.66,-10.47752
1.7375,0.66,-10.13584
1.74,0.66,-9.79035
1.74375,0.66,-9.44121
1.74625,0.66,-9.08855
1.75,0.66,-8.7325
1.7525,0.66,-8.37322
1.75625,0.66,-8.01084
1.75875,0.66,-7.64551
1.7625,0.66,-7.27738
1.765,0.66,-6.90657
1.76875,0.66,-6.53325
1.77125,0.66,-6.15756
1.775,0.66,-5.77963
1.7775,0.66,-5.39963
1.78125,0.66,-5.01768
1.78375,0.66,-4.63395
1.7875,0.66,-4.24857
1.79,0.66,-3.8617
1.79375,0.66,-3.47346
1.79625,0.66,-3.08403
1.8,0.66,-2.69352
1.8025,0.66,-2.3021
1.80625,0.66,-1.9099
1.80875,0.66,-1.51707
1.8125,0.66,-1.12374
1.815,0.66,-0.73006
1.81875,0.66,-0.33617
1.82125,0.66,0.0578
1.825,0.66,0.45171
1.8275,0.66,0.84541
1.83125,0.66,1.23878
1.83375,0.66,1.63168
1.8375,0.66,2.02398
1.84,0.66,2.41553
1.84375,0.66,2.80621
1.84625,0.66,3.19589
1.85,0.66,3.58442
1.8525,0.66,3.97166
1.85625,0.66,4.3575
1.85875,0.66,4.74177
1.8625,0.66,5.12435
1.865,0.66,5.5051
1.86875,0.66,5.88386
1.87125,0.66,6.26051
1.875,0.66,6.63488
1.8775,0.66,7.00685
1.88125,0.66,7.37625
1.88375,0.66,7.74295
1.8875,0.66,8.10679
1.89,0.66,8.46764
1.89375,0.66,8.82533
1.89625,0.66,9.17972
1.9,0.66,9.53068
1.9025,0.66,9.87804
1.90625,0.66,10.22168
1.90875,0.66,10.56145
1.9125,0.66,10.89721
1.915,0.66,11.22883
1.91875,0.66,11.55617
1.92125,0.66,11.87909
1.925,0.66,12.19748
1.9275,0.66,12.5112
1.93125,0.66,12.82012
1.93375,0.66,13.12414
1.9375,0.66,13.42312
1.94,0.66,13.71696
1.94375,0.66,14.00555
1.94625,0.66,14.28876
1.95,0.66,14.5665
1.9525,0.66,14.83867
1.95625,0.66,15.10516
1.95875,0.66,15.36586
1.9625,0.66,15.62069
1.965,0.66,15.86955
1.96875,0.66,16.11235
1.97125,0.66,16.34898
1.975,0.66,16.57937
1.9775,0.66,16.80343
1.98125,0.66,17.02107
1.98375,0.66,17.2322
1.9875,0.66,17.43675
1.99,0.66,17.63464
1.99375,0.66,17.82579
1.99625,0.66,18.01012
2,0.66,18.18758
0,0.68,18.19111
0.0025,0.68,18.36168
0.00625,0.68,18.5252
0.00875,0.68,18.68161
0.0125,0.68,18.83085
0.015,0.68,18.97286
0.01875,0.68,19.10756
0.02125,0.68,19.2349
0.025,0.68,19.35483
0.0275,0.68,19.46728
0.03125,0.68,19.57221
0.03375,0.68,19.66957
0.0375,0.68,19.75931
0.04,0.68,19.84138
0.04375,0.68,19.91574
0.04625,0.68,19.98237
0.05,0.68,20.04122
0.0525,0.68,20.09226
0.05625,0.68,20.13547
0.05875,0.68,20.17083
0.0625,0.68,20.19832
0.065,0.68,20.21791
0.06875,0.68,20.22961
0.07125,0.68,20.23339
0.075,0.68,20.22926
0.0775,0.68,20.21722
0.08125,0.68,20.19726
0.08375,0.68,20.1694
0.0875,0.68,20.13364
0.09,0.68,20.09001
0.09375,0.68,20.03851
0.09625,0.68,19.97917
0.1,0.68,19.91201
0.1025,0.68,19.83706
0.10625,0.68,19.75435
0.10875,0.68,19.66392
0.1125,0.68,19.56581
0.115,0.68,19.46004
0.11875,0.68,19.34668
0.12125,0.68,19.22577
0.125,0.68,19.09735
0.1275,0.68,18.96148
0.13125,0.68,18.81823
0.13375,0.68,18.66763
0.1375,0.68,18.50977
0.14,0.68,18.34471
0.14375,0.68,18.1725
0.14625,0.68,17.99324
0.15,0.68,17.80698
0.1525,0.68,17.6138
0.15625,0.68,17.41379
0.15875,0.68,17.20703
0.1625,0.68,16.9936
0.165,0.68,16.77359
0.16875,0.68,16.54708
0.17125,0.68,16.31418
0.175,0.68,16.07497
0.1775,0.68,15.82956
0.18125,0.68,15.57804
0.18375,0.68,15.32051
0.1875,0.68,15.05708
0.19,0.68,14.78786
0.19375,0.68,14.51296
0.19625,0.68,14.2325
0.2,0.68,13.94657
0.2025,0.68,13.65531
0.20625,0.68,13.35882
0.20875,0.68,13.05724
0.2125,0.68,12.75067
0.215,0.68,12.43925
0.21875,0.68,12.12311
0.22125,0.68,11.80237
0.225,0.68,11.47715
0.2275,0.68,11.1476
0.23125,0.68,10.81384
0.23375,0.68,10.47601
0.2375,0.68,10.13424
0.24,0.68,9.78868
0.24375,0.68,9.43946
0.24625,0.68,9.08672
0.25,0.68,8.73059
0.2525,0.68,8.37123
0.25625,0.68,8.00877
0.25875,0.68,7.64336
0.2625,0.68,7.27515
0.265,0.68,6.90426
0.26875,0.68,6.53086
0.27125,0.68,6.15509
0.275,0.68,5.77708
0.2775,0.68,5.397
0.28125,0.68,5.01497
0.28375,0.68,4.63116
0.2875,0.68,4.2457
0.29,0.68,3.85875
0.29375,0.68,3.47044
0.29625,0.68,3.08092
0.3,0.68,2.69034
0.3025,0.68,2.29884
0.30625,0.68,1.90657
0.30875,0.68,1.51366
0.3125,0.68,1.12026
0.315,0.68,0.7265
0.31875,0.68,0.33254
0.32125,0.68,-0.0615
0.325,0.68,-0.45547
0.3275,0.68,-0.84924
0.33125,0.68,-1.24267
0.33375,0.68,-1.63563
0.3375,0.68,-2.02798
0.34,0.68,-2.41959
0.34375,0.68,-2.81032
0.34625,0.68,-3.20004
0.35,0.68,-3.58861
0.3525,0.68,-3.9759
0.35625,0.68,-4.36177
0.35875,0.68,-4.74608
0.3625,0.68,-5.12869
0.365,0.68,-5.50947
0.36875,0.68,-5.88826
0.37125,0.68,-6.26493
0.375,0.68,-6.63934
0.3775,0.68,-7.01133
0.38125,0.68,-7.38076
0.38375,0.68,-7.74748
0.3875,0.68,-8.11135
0.39,0.68,-8.47222
0.39375,0.68,-8.82994
0.39625,0.68,-9.18436
0.4,0.68,-9.53535
0.4025,0.68,-9.88275
0.40625,0.68,-10.22643
0.40875,0.68,-10.56624
0.4125,0.68,-10.90205
0.415,0.68,-11.23371
0.41875,0.68,-11.5611
0.42125,0.68,-11.88408
0.425,0.68,-12.20252
0.4275,0.68,-12.5163
0.43125,0.68,-12.82529
0.43375,0.68,-13.12937
0.4375,0.68,-13.42842
0.44,0.68,-13.72233
0.44375,0.68,-14.01099
0.44625,0.68,-14.29428
0.45,0.68,-14.5721
0.4525,0.68,-14.84435
0.45625,0.68,-15.11091
0.45875,0.68,-15.37171
0.4625,0.68,-15.62662
0.465,0.68,-15.87557
0.46875,0.68,-16.11845
0.47125,0.68,-16.35518
0.475,0.68,-16.58565
0.4775,0.68,-16.8098
0.48125,0.68,-17.02753
0.48375,0.68,-17.23875
0.4875,0.68,-17.44339
0.49,0.68,-17.64137
0.49375,0.68,-17.8326
0.49625,0.68,-18.01702
0.5,0.68,-18.19457
0.5025,0.68,-18.36516
0.50625,0.68,-18.52871
0.50875,0.68,-18.68516
0.5125,0.68,-18.83443
0.515,0.68,-18.97647
0.51875,0.68,-19.1112
0.52125,0.68,-19.23858
0.525,0.68,-19.35854
0.5275,0.68,-19.47102
0.53125,0.68,-19.57598
0.53375,0.68,-19.67337
0.5375,0.68,-19.76314
0.54,0.68,-19.84524
0.54375,0.68,-19.91963
0.54625,0.68,-19.98629
0.55,0.68,-20.04517
0.5525,0.68,-20.09624
0.55625,0.68,-20.13948
0.55875,0.68,-20.17487
0.5625,0.68,-20.20238
0.565,0.68,-20.22201
0.56875,0.68,-20.23373
0.57125,0.68,-20.23754
0.575,0.68,-20.23344
0.5775,0.68,-20.22142
0.58125,0.68,-20.20149
0.58375,0.68,-20.17366
0.5875,0.68,-20.13793
0.59,0.68,-20.09432
0.59375,0.68,-20.04285
0.59625,0.68,-19.98353
0.6,0.68,-19.9164
0.6025,0.68,-19.84148
0.60625,0.68,-19.7588
0.60875,0.68,-19.66839
0.6125,0.68,-19.5703
0.615,0.68,-19.46456
0.61875,0.68,-19.35122
0.62125,0.68,-19.23033
0.625,0.68,-19.10194
0.6275,0.68,-18.96609
0.63125,0.68,-18.82286
0.63375,0.68,-18.67229
0.6375,0.68,-18.51445
0.64,0.68,-18.3494
0.64375,0.68,-18.17722
0.64625,0.68,-17.99798
0.65,0.68,-17.81174
0.6525,0.68,-17.61858
0.65625,0.68,-17.41859
0.65875,0.68,-17.21185
0.6625,0.68,-16.99843
0.665,0.68,-16.77844
0.66875,0.68,-16.55195
0.67125,0.68,-16.31907
0.675,0.68,-16.07988
0.6775,0.68,-15.83448
0.68125,0.68,-15.58297
0.68375,0.68,-15.32546
0.6875,0.68,-15.06204
0.69,0.68,-14.79284
0.69375,0.68,-14.51795
0.69625,0.68,-14.2375
0.7,0.68,-13.95158
0.7025,0.68,-13.66033
0.70625,0.68,-13.36385
0.70875,0.68,-13.06228
0.7125,0.68,-12.75572
0.715,0.68,-12.44431
0.71875,0.68,-12.12818
0.72125,0.68,-11.80744
0.725,0.68,-11.48223
0.7275,0.68,-11.15268
0.73125,0.68,-10.81893
0.73375,0.68,-10.4811
0.7375,0.68,-10.13934
0.74,0.68,-9.79378
0.74375,0.68,-9.44455
0.74625,0.68,-9.09181
0.75,0.68,-8.73569
0.7525,0.68,-8.37632
0.75625,0.68,-8.01386
0.75875,0.68,-7.64845
0.7625,0.68,-7.28023
0.765,0.68,-6.90934
0.76875,0.68,-6.53593
0.77125,0.68,-6.16015
0.775,0.68,-5.78214
0.7775,0.68,-5.40204
0.78125,0.68,-5.02001
0.78375,0.68,-4.63619
0.7875,0.68,-4.25072
0.79,0.68,-3.86375
0.79375,0.68,-3.47543
0.79625,0.68,-3.08589
0.8,0.68,-2.6953
0.8025,0.68,-2.30378
0.80625,0.68,-1.91149
0.80875,0.68,-1.51856
0.8125,0.68,-1.12513
0.815,0.68,-0.73136
0.81875,0.68,-0.33737
0.82125,0.68,0.0567
0.825,0.68,0.4507
0.8275,0.68,0.84451
0.83125,0.68,1.23798
0.83375,0.68,1.63097
0.8375,0.68,2.02337
0.84,0.68,2.41502
0.84375,0.68,2.80581
0.84625,0.68,3.19558
0.85,0.68,3.58421
0.8525,0.68,3.97156
0.85625,0.68,4.35749
0.85875,0.68,4.74187
0.8625,0.68,5.12455
0.865,0.68,5.5054
0.86875,0.68,5.88427
0.87125,0.68,6.26101
0.875,0.68,6.63549
0.8775,0.68,7.00756
0.88125,0.68,7.37707
0.88375,0.68,7.74387
0.8875,0.68,8.10781
0.89,0.68,8.46875
0.89375,0.68,8.82655
0.89625,0.68,9.18104
0.9,0.68,9.5321
0.9025,0.68,9.87956
0.90625,0.68,10.2233
0.90875,0.68,10.56317
0.9125,0.68,10.89903
0.915,0.68,11.23074
0.91875,0.68,11.55818
0.92125,0.68,11.8812
0.925,0.68,12.19968
0.9275,0.68,12.51349
0.93125,0.68,12.82252
0.93375,0.68,13.12662
0.9375,0.68,13.4257
0.94,0.68,13.71963
0.94375,0.68,14.00831
0.94625,0.68,14.29161
0.95,0.68,14.56944
0.9525,0.68,14.84169
0.95625,0.68,15.10827
0.95875,0.68,15.36906
0.9625,0.68,15.62397
0.965,0.68,15.87292
0.96875,0.68,16.11579
0.97125,0.68,16.35251
0.975,0.68,16.58298
0.9775,0.68,16.80711
0.98125,0.68,17.02482
0.98375,0.68,17.23603
0.9875,0.68,17.44066
0.99,0.68,17.63862
0.99375,0.68,17.82984
0.99625,0.68,18.01424
1,0.68,18.19176
1.0025,0.68,18.36234
1.00625,0.68,18.52587
1.00875,0.68,18.68229
1.0125,0.68,18.83154
1.015,0.68,18.97355
1.01875,0.68,19.10827
1.02125,0.68,19.23562
1.025,0.68,19.35556
1.0275,0.68,19.46802
1.03125,0.68,19.57296
1.03375,0.68,19.67032
1.0375,0.68,19.76006
1.04,0.68,19.84214
1.04375,0.68,19.91651
1.04625,0.68,19.98314
1.05,0.68,20.042
1.0525,0.68,20.09305
1.05625,0.68,20.13627
1.05875,0.68,20.17163
1.0625,0.68,20.19912
1.065,0.68,20.21872
1.06875,0.68,20.23042
1.07125,0.68,20.23421
1.075,0.68,20.23008
1.0775,0.68,20.21804
1.08125,0.68,20.19809
1.08375,0.68,20.17023
1.0875,0.68,20.13447
1.09,0.68,20.09084
1.09375,0.68,20.03934
1.09625,0.68,19.98
1.1,0.68,19.91284
1.1025,0.68,19.83789
1.10625,0.68,19.75519
1.10875,0.68,19.66476
1.1125,0.68,19.56664
1.115,0.68,19.46088
1.11875,0.68,19.34751
1.12125,0.68,19.2266
1.125,0.68,19.09818
1.1275,0.68,18.96231
1.13125,0.68,18.81905
1.13375,0.68,18.66845
1.1375,0.68,18.51059
1.14,0.68,18.34552
1.14375,0.68,18.17331
1.14625,0.68,17.99404
1.15,0.68,17.80778
1.1525,0.68,17.6146
1.15625,0.68,17.41458
1.15875,0.68,17.20782
1.1625,0.68,16.99438
1.165,0.68,16.77436
1.16875,0.68,16.54785
1.17125,0.68,16.31494
1.175,0.68,16.07573
1.1775,0.68,15.8303
1.18125,0.68,15.57877
1.18375,0.68,15.32124
1.1875,0.68,15.05781
1.19,0.68,14.78858
1.19375,0.68,14.51367
1.19625,0.68,14.23319
1.2,0.68,13.94726
1.2025,0.68,13.65599
1.20625,0.68,13.35949
1.20875,0.68,13.0579
1.2125,0.68,12.75132
1.215,0.68,12.4399
1.21875,0.68,12.12374
1.22125,0.68,11.80299
1.225,0.68,11.47776
1.2275,0.68,11.1482
1.23125,0.68,10.81443
1.23375,0.68,10.47659
1.2375,0.68,10.13481
1.24,0.68,9.78923
1.24375,0.68,9.44
1.24625,0.68,9.08724
1.25,0.68,8.73111
1.2525,0.68,8.37174
1.25625,0.68,8.00927
1.25875,0.68,7.64384
1.2625,0.68,7.27561
1.265,0.68,6.90472
1.26875,0.68,6.5313
1.27125,0.68,6.15551
1.275,0.68,5.7775
1.2775,0.68,5.3974
1.28125,0.68,5.01536
1.28375,0.68,4.63153
1.2875,0.68,4.24606
1.29,0.68,3.85909
1.29375,0.68,3.47077
1.29625,0.68,3.08124
1.3,0.68,2.69064
1.3025,0.68,2.29913
1.30625,0.68,1.90684
1.30875,0.68,1.51391
1.3125,0.68,1.1205
1.315,0.68,0.72673
1.31875,0.68,0.33275
1.32125,0.68,-0.0613
1.325,0.68,-0.45528
1.3275,0.68,-0.84907
1.33125,0.68,-1.24252
1.33375,0.68,-1.63549
1.3375,0.68,-2.02786
1.34,0.68,-2.41948
1.34375,0.68,-2.81023
1.34625,0.68,-3.19996
1.35,0.68,-3.58855
1.3525,0.68,-3.97586
1.35625,0.68,-4.36174
1.35875,0.68,-4.74607
1.3625,0.68,-5.1287
1.365,0.68,-5.50949
1.36875,0.68,-5.8883
1.37125,0.68,-6.26498
1.375,0.68,-6.6394
1.3775,0.68,-7.01141
1.38125,0.68,-7.38085
1.38375,0.68,-7.74759
1.3875,0.68,-8.11148
1.39,0.68,-8.47236
1.39375,0.68,-8.8301
1.39625,0.68,-9.18454
1.4,0.68,-9.53554
1.4025,0.68,-9.88296
1.40625,0.68,-10.22666
1.40875,0.68,-10.56648
1.4125,0.68,-10.9023
1.415,0.68,-11.23398
1.41875,0.68,-11.56138
1.42125,0.68,-11.88438
1.425,0.68,-12.20283
1.4275,0.68,-12.51663
1.43125,0.68,-12.82563
1.43375,0.68,-13.12973
1.4375,0.68,-13.4288
1.44,0.68,-13.72272
1.44375,0.68,-14.01139
1.44625,0.68,-14.2947
1.45,0.68,-14.57253
1.4525,0.68,-14.84479
1.45625,0.68,-15.11137
1.45875,0.68,-15.37218
1.4625,0.68,-15.62711
1.465,0.68,-15.87606
1.46875,0.68,-16.11896
1.47125,0.68,-16.35569
1.475,0.68,-16.58618
1.4775,0.68,-16.81034
1.48125,0.68,-17.02808
1.48375,0.68,-17.23932
1.4875,0.68,-17.44397
1.49,0.68,-17.64196
1.49375,0.68,-17.8332
1.49625,0.68,-18.01763
1.5,0.68,-18.19519
1.5025,0.68,-18.36579
1.50625,0.68,-18.52935
1.50875,0.68,-18.68581
1.5125,0.68,-18.83509
1.515,0.68,-18.97713
1.51875,0.68,-19.11188
1.52125,0.68,-19.23926
1.525,0.68,-19.35923
1.5275,0.68,-19.47172
1.53125,0.68,-19.57669
1.53375,0.68,-19.67409
1.5375,0.68,-19.76386
1.54,0.68,-19.84597
1.54375,0.68,-19.92037
1.54625,0.68,-19.98703
1.55,0.68,-20.04591
1.5525,0.68,-20.09699
1.55625,0.68,-20.14024
1.55875,0.68,-20.17563
1.5625,0.68,-20.20315
1.565,0.68,-20.22278
1.56875,0.68,-20.2345
1.57125,0.68,-20.23832
1.575,0.68,-20.23422
1.5775,0.68,-20.22221
1.58125,0.68,-20.20228
1.58375,0.68,-20.17445
1.5875,0.68,-20.13872
1.59,0.68,-20.09511
1.59375,0.68,-20.04364
1.59625,0.68,-19.98433
1.6,0.68,-19.91719
1.6025,0.68,-19.84227
1.60625,0.68,-19.75959
1.60875,0.68,-19.66918
1.6125,0.68,-19.57109
1.615,0.68,-19.46535
1.61875,0.68,-19.35201
1.62125,0.68,-19.23112
1.625,0.68,-19.10272
1.6275,0.68,-18.96688
1.63125,0.68,-18.82364
1.63375,0.68,-18.67307
1.6375,0.68,-18.51522
1.64,0.68,-18.35018
1.64375,0.68,-18.17799
1.64625,0.68,-17.99874
1.65,0.68,-17.81249
1.6525,0.68,-17.61934
1.65625,0.68,-17.41934
1.65875,0.68,-17.21259
1.6625,0.68,-16.99917
1.665,0.68,-16.77917
1.66875,0.68,-16.55268
1.67125,0.68,-16.31978
1.675,0.68,-16.08059
1.6775,0.68,-15.83518
1.68125,0.68,-15.58367
1.68375,0.68,-15.32615
1.6875,0.68,-15.06273
1.69,0.68,-14.79351
1.69375,0.68,-14.51862
1.69625,0.68,-14.23815
1.7,0.68,-13.95223
1.7025,0.68,-13.66097
1.70625,0.68,-13.36448
1.70875,0.68,-13.0629
1.7125,0.68,-12.75633
1.715,0.68,-12.44491
1.71875,0.68,-12.12876
1.72125,0.68,-11.80801
1.725,0.68,-11.48279
1.7275,0.68,-11.15324
1.73125,0.68,-10.81947
1.73375,0.68,-10.48163
1.7375,0.68,-10.13986
1.74,0.68,-9.79429
1.74375,0.68,-9.44505
1.74625,0.68,-9.0923
1.75,0.68,-8.73616
1.7525,0.68,-8.37678
1.75625,0.68,-8.01431
1.75875,0.68,-7.64889
1.7625,0.68,-7.28065
1.765,0.68,-6.90975
1.76875,0.68,-6.53633
1.77125,0.68,-6.16053
1.775,0.68,-5.78251
1.7775,0.68,-5.4024
1.78125,0.68,-5.02035
1.78375,0.68,-4.63652
1.7875,0.68,-4.25103
1.79,0.68,-3.86405
1.79375,0.68,-3.47572
1.79625,0.68,-3.08617
1.8,0.68,-2.69556
1.8025,0.68,-2.30403
1.80625,0.68,-1.91172
1.80875,0.68,-1.51877
1.8125,0.68,-1.12534
1.815,0.68,-0.73155
1.81875,0.68,-0.33754
1.82125,0.68,0.05654
1.825,0.68,0.45056
1.8275,0.68,0.84437
1.83125,0.68,1.23786
1.83375,0.68,1.63087
1.8375,0.68,2.02328
1.84,0.68,2.41495
1.84375,0.68,2.80575
1.84625,0.68,3.19554
1.85,0.68,3.58418
1.8525,0.68,3.97155
1.85625,0.68,4.3575
1.85875,0.68,4.74189
1.8625,0.68,5.12459
1.865,0.68,5.50545
1.86875,0.68,5.88433
1.87125,0.68,6.2611
1.875,0.68,6.63559
1.8775,0.68,7.00767
1.88125,0.68,7.37719
1.88375,0.68,7.74401
1.8875,0.68,8.10797
1.89,0.68,8.46893
1.89375,0.68,8.82674
1.89625,0.68,9.18125
1.9,0.68,9.53232
1.9025,0.68,9.8798
1.90625,0.68,10.22355
1.90875,0.68,10.56343
1.9125,0.68,10.89931
1.915,0.68,11.23104
1.91875,0.68,11.55849
1.92125,0.68,11.88152
1.925,0.68,12.20002
1.9275,0.68,12.51385
1.93125,0.68,12.82288
1.93375,0.68,13.127
1.9375,0.68,13.42609
1.94,0.68,13.72004
1.94375,0.68,14.00873
1.94625,0.68,14.29205
1.95,0.68,14.56989
1.9525,0.68,14.84215
1.95625,0.68,15.10874
1.95875,0.68,15.36955
1.9625,0.68,15.62447
1.965,0.68,15.87343
1.96875,0.68,16.11632
1.97125,0.68,16.35305
1.975,0.68,16.58353
1.9775,0.68,16.80767
1.98125,0.68,17.0254
1.98375,0.68,17.23662
1.9875,0.68,17.44125
1.99,0.68,17.63923
1.99375,0.68,17.83045
1.99625,0.68,18.01486
2,0.68,18.1924
0,0.7,18.19468
0.0025,0.7,18.36529
0.00625,0.7,18.52887
0.00875,0.7,18.68534
0.0125,0.7,18.83463
0.015,0.7,18.97669
0.01875,0.7,19.11144
0.02125,0.7,19.23883
0.025,0.7,19.3588
0.0275,0.7,19.4713
0.03125,0.7,19.57628
0.03375,0.7,19.67367
0.0375,0.7,19.76345
0.04,0.7,19.84555
0.04375,0.7,19.91996
0.04625,0.7,19.98662
0.05,0.7,20.0455
0.0525,0.7,20.09657
0.05625,0.7,20.13982
0.05875,0.7,20.1752
0.0625,0.7,20.20271
0.065,0.7,20.22233
0.06875,0.7,20.23405
0.07125,0.7,20.23785
0.075,0.7,20.23374
0.0775,0.7,20.22171
0.08125,0.7,20.20177
0.08375,0.7,20.17392
0.0875,0.7,20.13818
0.09,0.7,20.09455
0.09375,0.7,20.04306
0.09625,0.7,19.98372
0.1,0.7,19.91657
0.1025,0.7,19.84162
0.10625,0.7,19.75891
0.10875,0.7,19.66848
0.1125,0.7,19.57036
0.115,0.7,19.46459
0.11875,0.7,19.35122
0.12125,0.7,19.2303
0.125,0.7,19.10187
0.1275,0.7,18.96599
0.13125,0.7,18.82272
0.13375,0.7,18.67211
0.1375,0.7,18.51423
0.14,0.7,18.34914
0.14375,0.7,18.17692
0.14625,0.7,17.99763
0.15,0.7,17.81134
0.1525,0.7,17.61814
0.15625,0.7,17.41811
0.15875,0.7,17.21131
0.1625,0.7,16.99785
0.165,0.7,16.7778
0.16875,0.7,16.55127
0.17125,0.7,16.31833
0.175,0.7,16.07908
0.1775,0.7,15.83363
0.18125,0.7,15.58206
0.18375,0.7,15.32449
0.1875,0.7,15.06102
0.19,0.7,14.79176
0.19375,0.7,14.51681
0.19625,0.7,14.2363
0.2,0.7,13.95032
0.2025,0.7,13.65901
0.20625,0.7,13.36247
0.20875,0.7,13.06083
0.2125,0.7,12.75421
0.215,0.7,12.44274
0.21875,0.7,12.12654
0.22125,0.7,11.80573
0.225,0.7,11.48046
0.2275,0.7,11.15085
0.23125,0.7,10.81703
0.23375,0.7,10.47913
0.2375,0.7,10.13731
0.24,0.7,9.79168
0.24375,0.7,9.44239
0.24625,0.7,9.08958
0.25,0.7,8.73339
0.2525,0.7,8.37396
0.25625,0.7,8.01143
0.25875,0.7,7.64595
0.2625,0.7,7.27766
0.265,0.7,6.90671
0.26875,0.7,6.53324
0.27125,0.7,6.15739
0.275,0.7,5.77931
0.2775,0.7,5.39915
0.28125,0.7,5.01705
0.28375,0.7,4.63316
0.2875,0.7,4.24762
0.29,0.7,3.86059
0.29375,0.7,3.4722
0.29625,0.7,3.08261
0.3,0.7,2.69195
0.3025,0.7,2.30037
0.30625,0.7,1.90802
0.30875,0.7,1.51503
0.3125,0.7,1.12154
0.315,0.7,0.72771
0.31875,0.7,0.33367
0.32125,0.7,-0.06045
0.325,0.7,-0.45451
0.3275,0.7,-0.84836
0.33125,0.7,-1.24188
0.33375,0.7,-1.63492
0.3375,0.7,-2.02736
0.34,0.7,-2.41905
0.34375,0.7,-2.80987
0.34625,0.7,-3.19967
0.35,0.7,-3.58833
0.3525,0.7,-3.97571
0.35625,0.7,-4.36166
0.35875,0.7,-4.74606
0.3625,0.7,-5.12876
0.365,0.7,-5.50962
0.36875,0.7,-5.8885
0.37125,0.7,-6.26526
0.375,0.7,-6.63975
0.3775,0.7,-7.01183
0.38125,0.7,-7.38135
0.38375,0.7,-7.74816
0.3875,0.7,-8.11211
0.39,0.7,-8.47307
0.39375,0.7,-8.83088
0.39625,0.7,-9.18539
0.4,0.7,-9.53646
0.4025,0.7,-9.88395
0.40625,0.7,-10.22771
0.40875,0.7,-10.56761
0.4125,0.7,-10.9035
0.415,0.7,-11.23524
0.41875,0.7,-11.56271
0.42125,0.7,-11.88577
0.425,0.7,-12.2043
0.4275,0.7,-12.51815
0.43125,0.7,-12.82722
0.43375,0.7,-13.13138
0.4375,0.7,-13.43052
0.44,0.7,-13.7245
0.44375,0.7,-14.01324
0.44625,0.7,-14.2966
0.45,0.7,-14.5745
0.4525,0.7,-14.84682
0.45625,0.7,-15.11346
0.45875,0.7,-15.37432
0.4625,0.7,-15.62931
0.465,0.7,-15.87833
0.46875,0.7,-16.12128
0.47125,0.7,-16.35807
0.475,0.7,-16.58861
0.4775,0.7,-16.81282
0.48125,0.7,-17.03061
0.48375,0.7,-17.2419
0.4875,0.7,-17.4466
0.49,0.7,-17.64464
0.49375,0.7,-17.83594
0.49625,0.7,-18.02041
0.5,0.7,-18.19802
0.5025,0.7,-18.36866
0.50625,0.7,-18.53227
0.50875,0.7,-18.68877
0.5125,0.7,-18.83809
0.515,0.7,-18.98017
0.51875,0.7,-19.11496
0.52125,0.7,-19.24238
0.525,0.7,-19.36238
0.5275,0.7,-19.47491
0.53125,0.7,-19.57991
0.53375,0.7,-19.67734
0.5375,0.7,-19.76714
0.54,0.7,-19.84928
0.54375,0.7,-19.92371
0.54625,0.7,-19.9904
0.55,0.7,-20.04931
0.5525,0.7,-20.10042
0.55625,0.7,-20.14369
0.55875,0.7,-20.1791
0.5625,0.7,-20.20664
0.565,0.7,-20.22628
0.56875,0.7,-20.23803
0.57125,0.7,-20.24186
0.575,0.7,-20.23777
0.5775,0.7,-20.22577
0.58125,0.7,-20.20586
0.58375,0.7,-20.17803
0.5875,0.7,-20.14232
0.59,0.7,-20.09871
0.59375,0.7,-20.04725
0.59625,0.7,-19.98794
0.6,0.7,-19.92081
